Date,Open,High,Low,Close,Volume,OpenInt
2009-02-06,9.0944,9.781,8.592,9.4072,180079,0
2009-02-09,9.337,9.3738,8.7481,8.9385,133600,0
2009-02-10,8.852,9.0699,8.4095,8.4095,112849,0
2009-02-11,8.4531,8.7826,8.4531,8.7045,65778,0
2009-02-12,8.531,8.9212,8.4445,8.7309,85613,0
2009-02-13,8.6612,8.9901,8.5656,8.8257,71415,0
2009-02-17,8.4877,8.7133,8.3058,8.3665,84848,0
2009-02-18,8.4358,8.6612,8.2018,8.4619,76399,0
2009-02-19,8.5486,8.7739,8.1237,8.2452,93430,0
2009-02-20,8.1237,8.2626,7.7768,8.0629,80489,0
2009-02-23,8.1065,8.1065,7.326,7.3692,88231,0
2009-02-24,7.2741,7.7507,7.1699,7.6727,133522,0
2009-02-25,7.6032,7.6469,7.1613,7.5082,66073,0
2009-02-26,7.56,7.6988,7.3779,7.4994,100157,0
2009-02-27,7.3868,7.56,7.2741,7.3435,123235,0
2009-03-02,7.2047,7.2741,7.0225,7.0488,107562,0
2009-03-03,7.092,7.1265,6.676,6.8233,86037,0
2009-03-04,6.9184,7.2132,6.8317,7.1355,70667,0
2009-03-05,6.9273,7.1441,6.641,6.6671,170415,0
2009-03-06,6.7278,6.875,6.2163,6.381,107575,0
2009-03-09,6.2943,6.6931,6.112,6.1383,102461,0
2009-03-10,6.2425,6.6327,6.112,6.3031,166156,0
2009-03-11,6.3463,6.6063,6.2425,6.4418,65176,0
2009-03-12,6.4244,6.901,6.3204,6.8143,184908,0
2009-03-13,6.8143,6.9966,6.6498,6.676,79418,0
2009-03-16,6.7193,6.901,6.2337,6.2683,65902,0
2009-03-17,6.2337,6.4939,6.2075,6.4418,168607,0
2009-03-18,6.4156,7.0572,6.364,6.9966,128150,0
2009-03-19,7.0744,7.1265,6.7971,6.8838,75667,0
2009-03-20,6.9618,6.9791,6.3378,6.3463,155151,0
2009-03-23,6.5025,7.1785,6.5025,7.1785,126716,0
2009-03-24,7.0399,7.2741,7.0225,7.0834,174539,0
2009-03-25,6.7625,7.4215,6.5805,7.196,120985,0
2009-03-26,7.3347,7.4563,7.0834,7.4563,136740,0
2009-03-27,7.326,7.5426,6.7452,6.7625,134007,0
2009-03-30,6.5458,6.676,6.2943,6.364,129123,0
2009-03-31,6.4328,6.5805,6.1383,6.2425,129999,0
2009-04-01,6.1469,6.4851,6.0689,6.4504,106187,0
2009-04-02,6.5891,7.2567,6.5891,7.1007,187544,0
2009-04-03,7.1007,7.1872,6.6931,7.0312,123685,0
2009-04-06,6.9359,7.0051,6.5979,6.6587,132747,0
2009-04-07,6.5631,6.7105,6.2683,6.2943,188480,0
2009-04-08,6.329,6.5112,6.1556,6.5025,120326,0
2009-04-09,6.676,7.1441,6.6063,7.1441,156945,0
2009-04-13,7.0312,7.1613,6.7538,7.1613,113116,0
2009-04-14,7.0139,7.0572,6.5891,6.7798,139520,0
2009-04-15,6.7278,6.901,6.5805,6.7886,113124,0
2009-04-16,6.8404,7.0051,6.676,6.9184,112911,0
2009-04-17,6.9533,7.3692,6.7452,7.3347,149523,0
2009-04-20,7.1355,7.2479,6.6063,6.6327,109731,0
2009-04-21,6.6235,7.0834,6.5891,7.066,106413,0
2009-04-22,6.9273,7.4994,6.8668,7.3868,117119,0
2009-04-23,7.3692,7.5168,7.0572,7.2567,120501,0
2009-04-24,7.3521,7.5775,7.2654,7.4736,119300,0
2009-04-27,7.3087,7.3779,7.0744,7.1265,251765,0
2009-04-28,7.066,7.3954,7.0139,7.3521,120441,0
2009-04-29,7.3954,8.1321,7.3609,8.089,182466,0
2009-04-30,8.1843,8.8085,7.9852,8.4619,177451,0
2009-05-01,8.4358,8.6005,8.2452,8.4358,147890,0
2009-05-04,8.5138,8.9555,8.1666,8.6957,185312,0
2009-05-05,8.6786,8.8866,8.3143,8.4095,217741,0
2009-05-06,8.4965,8.6699,7.9676,8.2539,157394,0
2009-05-07,8.3317,8.3841,7.8117,8.0369,125431,0
2009-05-08,8.2102,8.4791,8.1237,8.4095,117053,0
2009-05-11,8.2102,8.3665,7.6816,7.9329,85967,0
2009-05-12,7.9591,8.193,7.5168,7.6902,59792,0
2009-05-13,7.5343,7.5862,7.0312,7.0312,148752,0
2009-05-14,7.092,7.5082,6.9706,7.196,133704,0
2009-05-15,7.2393,7.3347,6.9791,7.0834,92100,0
2009-05-18,7.1265,7.4475,7.1091,7.4039,77656,0
2009-05-19,7.3954,7.8377,7.3609,7.5689,71650,0
2009-05-20,7.6121,7.9329,7.4127,7.5082,142358,0
2009-05-21,7.4215,7.6816,7.3087,7.5082,148583,0
2009-05-22,7.5343,7.6816,7.2914,7.2999,104989,0
2009-05-26,7.2479,8.0975,7.1007,7.9241,140874,0
2009-05-27,7.829,8.193,7.6206,7.8895,113170,0
2009-05-28,7.9329,8.1149,7.5082,7.7768,82617,0
2009-05-29,7.7768,8.0369,7.6727,8.0198,137265,0
2009-06-01,8.1666,8.6699,8.089,8.6094,114823,0
2009-06-02,8.5656,8.8257,8.297,8.4271,123751,0
2009-06-03,8.3317,8.531,7.9415,8.2278,140142,0
2009-06-04,8.28,8.8951,8.2278,8.7653,148402,0
2009-06-05,8.852,8.9042,8.4877,8.6349,89784,0
2009-06-08,8.4619,8.8781,8.3665,8.592,139456,0
2009-06-09,8.6349,8.852,8.5227,8.6094,128505,0
2009-06-10,8.6612,8.7826,8.2626,8.5486,192277,0
2009-06-11,8.5571,9.087,8.5571,8.6699,119422,0
2009-06-12,8.6094,8.6094,8.3405,8.4703,132219,0
2009-06-15,8.3491,8.5227,7.7595,8.1237,133945,0
2009-06-16,8.1494,8.3405,7.7247,7.9591,107143,0
2009-06-17,7.9415,8.3665,7.8636,8.2192,156649,0
2009-06-18,8.2192,8.3317,8.0716,8.1149,93653,0
2009-06-19,8.2707,8.8257,8.1237,8.3921,333594,0
2009-06-22,8.3491,8.5397,7.8549,7.9933,174807,0
2009-06-23,8.0369,8.3058,7.9502,8.0023,135323,0
2009-06-24,8.0542,8.3143,7.8636,7.9156,127408,0
2009-06-25,7.8721,8.1756,7.6727,8.1666,180933,0
2009-06-26,8.1149,8.297,7.8636,8.2102,357138,0
2009-06-29,8.2018,8.4531,7.8895,8.0198,96103,0
2009-06-30,8.0456,8.2278,7.7507,7.7857,134290,0
2009-07-01,7.8721,8.3405,7.8636,8.0456,141801,0
2009-07-02,7.9156,8.1065,7.8549,8.0283,187367,0
2009-07-06,7.9676,8.3491,7.6988,7.9241,106243,0
2009-07-07,7.9502,8.0369,7.5516,7.5775,85618,0
2009-07-08,7.6381,7.7941,7.1265,7.3954,219169,0
2009-07-09,7.439,7.7507,7.4301,7.4647,87082,0
2009-07-10,7.4301,7.9068,7.4301,7.5862,73505,0
2009-07-13,7.6469,7.7941,7.2479,7.7247,93267,0
2009-07-14,7.7074,7.829,7.6297,7.7507,75122,0
2009-07-15,7.8983,8.4185,7.8983,8.4185,158571,0
2009-07-16,8.3491,8.6699,8.3491,8.592,86703,0
2009-07-17,8.6178,8.6178,8.2539,8.5571,88253,0
2009-07-20,8.583,8.6699,8.4619,8.6699,79409,0
2009-07-21,8.7309,8.7739,8.6094,8.7216,193209,0
2009-07-22,8.6786,8.8781,8.6612,8.7309,164320,0
2009-07-23,10.994,11.923,10.413,10.872,640761,0
2009-07-24,10.759,10.985,10.405,10.491,338762,0
2009-07-27,10.524,10.925,10.378,10.482,114021,0
2009-07-28,10.438,10.82,10.134,10.622,129128,0
2009-07-29,10.56,10.925,10.405,10.473,111126,0
2009-07-30,10.587,11.045,10.569,10.802,180441,0
2009-07-31,10.725,11.122,10.506,10.515,200593,0
2009-08-03,10.725,10.838,10.405,10.524,173436,0
2009-08-04,10.438,10.69,10.179,10.515,94009,0
2009-08-05,10.533,10.533,10.161,10.405,134601,0
2009-08-06,10.422,10.438,9.822,9.849,129943,0
2009-08-07,10.125,10.352,9.877,10.195,132681,0
2009-08-10,10.092,10.405,9.962,10.075,73849,0
2009-08-11,9.987,10.221,9.589,9.721,82854,0
2009-08-12,9.762,10.396,9.753,10.212,121277,0
2009-08-13,10.283,10.378,9.885,10.169,73786,0
2009-08-14,9.925,10.005,9.711,9.867,91983,0
2009-08-17,9.658,9.893,9.63,9.745,53675,0
2009-08-18,9.798,10.299,9.639,10.075,72064,0
2009-08-19,9.971,10.405,9.952,10.405,74072,0
2009-08-20,10.344,10.604,10.161,10.344,71520,0
2009-08-21,10.587,10.716,10.221,10.506,119340,0
2009-08-24,10.497,10.967,10.299,10.862,99277,0
2009-08-25,10.925,11.012,10.786,10.82,61482,0
2009-08-26,10.716,11.003,10.56,10.699,95277,0
2009-08-27,10.647,10.862,10.283,10.578,44475,0
2009-08-28,10.768,10.915,10.422,10.515,63362,0
2009-08-31,10.422,10.56,10.134,10.291,62807,0
2009-09-01,10.195,10.622,9.867,10.152,76149,0
2009-09-02,10.092,10.221,9.997,10.134,29127,0
2009-09-03,10.169,10.309,10.041,10.195,76247,0
2009-09-04,10.221,10.699,10.221,10.612,75726,0
2009-09-08,10.622,10.63,10.325,10.405,96401,0
2009-09-09,10.37,10.838,10.37,10.768,119675,0
2009-09-10,10.725,11.436,10.542,11.409,72095,0
2009-09-11,11.4,11.557,11.289,11.306,27837,0
2009-09-14,11.245,11.497,11.139,11.349,39459,0
2009-09-15,11.289,11.782,11.289,11.747,57636,0
2009-09-16,11.861,11.939,11.575,11.738,64677,0
2009-09-17,11.719,12.051,11.557,11.67,41305,0
2009-09-18,11.712,11.835,11.306,11.584,138537,0
2009-09-21,11.436,11.687,11.253,11.548,54379,0
2009-09-22,11.67,11.913,11.428,11.756,39211,0
2009-09-23,11.601,11.989,11.601,11.712,43485,0
2009-09-24,11.8,12.086,11.61,11.965,157194,0
2009-09-25,11.904,12.067,11.782,11.904,99098,0
2009-09-28,12.033,12.164,11.703,11.774,101163,0
2009-09-29,11.747,11.956,11.712,11.738,67785,0
2009-09-30,11.719,12.077,11.628,11.756,123203,0
2009-10-01,11.712,11.809,11.149,11.184,125573,0
2009-10-02,11.139,11.383,10.838,10.845,83779,0
2009-10-05,10.872,11.158,10.671,11.054,87788,0
2009-10-06,11.13,11.636,11.13,11.383,99872,0
2009-10-07,11.298,11.643,10.854,10.941,157924,0
2009-10-08,11.063,11.47,11.054,11.098,147472,0
2009-10-09,11.122,11.774,11.106,11.601,177657,0
2009-10-12,11.619,11.965,11.443,11.497,47721,0
2009-10-13,11.488,11.653,11.367,11.47,54383,0
2009-10-14,11.661,11.809,11.418,11.566,144645,0
2009-10-15,11.504,11.575,11.106,11.158,147763,0
2009-10-16,11.122,11.298,10.639,10.828,243473,0
2009-10-19,10.899,11.228,10.751,10.802,146545,0
2009-10-20,10.802,11.192,10.318,10.387,120247,0
2009-10-21,10.551,10.733,10.422,10.456,180566,0
2009-10-22,11.592,11.636,10.456,11.201,345038,0
2009-10-23,11.391,11.636,10.742,10.872,209614,0
2009-10-26,10.915,11.236,10.699,10.792,209533,0
2009-10-27,10.932,10.967,10.742,10.792,136010,0
2009-10-28,10.742,10.908,9.9,9.934,138357,0
2009-10-29,9.997,10.352,9.962,10.041,121988,0
2009-10-30,9.908,10.075,9.684,9.867,196800,0
2009-11-02,9.885,9.971,9.4418,9.538,205374,0
2009-11-03,9.4849,9.571,9.414,9.554,112760,0
2009-11-04,9.58,9.612,9.3639,9.3808,86561,0
2009-11-05,9.503,9.806,9.4769,9.676,115235,0
2009-11-06,9.554,9.711,9.4677,9.58,51861,0
2009-11-09,9.702,9.815,9.639,9.745,60510,0
2009-11-10,9.658,9.806,9.3894,9.4769,94353,0
2009-11-11,9.547,9.858,9.547,9.721,82393,0
2009-11-12,9.711,9.916,9.547,9.589,91920,0
2009-11-13,9.598,9.934,9.538,9.815,76398,0
2009-11-16,9.925,10.179,9.849,10.101,71780,0
2009-11-17,10.083,10.134,9.745,10.075,49384,0
2009-11-18,10.05,10.161,9.971,10.083,44237,0
2009-11-19,10.005,10.05,9.598,9.925,135233,0
2009-11-20,9.822,10.067,9.789,10.059,86501,0
2009-11-23,10.23,10.63,10.067,10.203,62043,0
2009-11-24,10.179,10.195,9.971,10.188,47497,0
2009-11-25,10.203,10.318,10.014,10.023,39819,0
2009-11-27,9.649,10.161,9.649,9.971,71064,0
2009-11-30,9.971,10.238,9.943,10.212,127775,0
2009-12-01,10.334,10.506,10.274,10.465,56256,0
2009-12-02,10.497,10.792,10.473,10.768,46596,0
2009-12-03,10.792,10.985,10.622,10.663,37979,0
2009-12-04,10.925,11.47,10.751,11.228,60735,0
2009-12-07,11.192,11.34,10.932,11.245,37457,0
2009-12-08,11.13,11.358,11.054,11.322,52078,0
2009-12-09,11.349,11.479,11.158,11.436,42534,0
2009-12-10,11.451,11.61,11.262,11.358,69223,0
2009-12-11,11.391,11.61,11.358,11.538,43358,0
2009-12-14,11.584,11.989,11.584,11.939,53014,0
2009-12-15,11.87,12.301,11.835,11.842,88650,0
2009-12-16,11.981,12.094,11.878,12.077,44565,0
2009-12-17,12.025,12.067,11.184,11.443,73548,0
2009-12-18,11.488,11.679,11.322,11.513,412261,0
2009-12-21,11.557,12.226,11.479,12.19,84688,0
2009-12-22,12.199,12.199,11.861,12.041,64287,0
2009-12-23,12.086,12.146,11.818,12.067,32913,0
2009-12-24,12.086,12.266,12.006,12.059,16998,0
2009-12-28,12.146,12.234,11.913,12.051,24607,0
2009-12-29,12.051,12.13,11.956,12.016,15189,0
2009-12-30,11.948,12.266,11.904,12.226,50575,0
2009-12-31,12.251,12.529,12.086,12.094,51317,0
2010-01-04,12.301,12.614,12.051,12.614,74262,0
2010-01-05,12.529,12.632,12.077,12.094,73904,0
2010-01-06,12.113,12.137,11.584,11.653,143398,0
2010-01-07,11.61,11.861,11.575,11.835,66842,0
2010-01-08,11.756,12.182,11.643,11.887,74520,0
2010-01-11,11.923,12.234,11.653,11.712,37212,0
2010-01-12,11.619,11.79,11.167,11.34,55609,0
2010-01-13,11.358,11.756,11.34,11.687,51894,0
2010-01-14,11.679,12.041,11.538,11.973,36865,0
2010-01-15,12.033,12.182,11.497,11.575,160682,0
2010-01-19,11.636,11.738,11.219,11.601,93993,0
2010-01-20,11.461,11.67,11.211,11.418,108743,0
2010-01-21,11.47,11.557,10.949,11.176,99392,0
2010-01-22,11.13,11.428,10.925,11.045,120674,0
2010-01-25,11.149,11.201,10.786,10.82,105419,0
2010-01-26,10.811,11.201,10.56,10.751,71730,0
2010-01-27,10.656,11.201,10.656,11.106,62667,0
2010-01-28,11.349,11.504,10.405,10.759,203401,0
2010-01-29,10.838,11.695,10.838,11.228,193711,0
2010-02-01,11.228,11.695,11.219,11.695,97456,0
2010-02-02,11.695,11.765,11.367,11.4,71504,0
2010-02-03,11.383,11.538,10.976,11.029,91877,0
2010-02-04,10.967,11.149,10.515,10.524,105387,0
2010-02-05,10.587,10.751,10.378,10.699,79587,0
2010-02-08,10.656,10.681,10.274,10.413,62467,0
2010-02-09,10.524,10.899,10.429,10.533,46537,0
2010-02-10,10.447,10.751,10.325,10.733,48596,0
2010-02-11,10.663,11.122,10.325,11.098,71171,0
2010-02-12,10.994,11.176,10.725,11.054,65823,0
2010-02-16,11.149,11.289,10.967,11.28,31158,0
2010-02-17,11.358,11.451,11.192,11.409,36114,0
2010-02-18,11.271,11.728,11.176,11.728,42926,0
2010-02-19,11.728,12.006,11.176,11.782,81920,0
2010-02-22,11.827,11.895,11.522,11.765,38304,0
2010-02-23,11.782,11.782,11.271,11.28,50205,0
2010-02-24,11.306,11.851,11.306,11.643,44487,0
2010-02-25,11.436,11.887,11.262,11.887,52807,0
2010-02-26,11.861,11.973,11.488,11.61,100761,0
2010-03-01,11.719,12.137,11.719,12.122,81906,0
2010-03-02,12.103,12.529,11.939,12.529,84949,0
2010-03-03,12.529,12.908,12.258,12.327,96235,0
2010-03-04,12.319,12.486,12.13,12.389,33325,0
2010-03-05,12.449,12.71,12.336,12.596,86116,0
2010-03-08,12.632,12.753,12.19,12.31,41576,0
2010-03-09,12.292,12.38,12.041,12.164,148507,0
2010-03-10,12.226,12.442,12.041,12.354,63389,0
2010-03-11,12.234,12.529,12.182,12.442,69906,0
2010-03-12,12.521,12.521,11.981,12.13,43173,0
2010-03-15,12.146,12.258,11.818,11.965,42899,0
2010-03-16,11.973,12.137,11.851,11.895,33196,0
2010-03-17,11.887,12.077,11.827,11.948,54448,0
2010-03-18,11.895,12.077,11.703,11.989,64753,0
2010-03-19,12.077,12.077,11.557,11.703,122285,0
2010-03-22,11.538,12.067,11.497,11.956,72188,0
2010-03-23,12.016,12.137,11.782,12.086,48069,0
2010-03-24,11.989,12.113,11.712,11.719,52092,0
2010-03-25,11.842,12.094,11.719,11.765,43290,0
2010-03-26,11.851,12.182,11.61,11.619,45193,0
2010-03-29,11.687,11.948,11.619,11.728,37037,0
2010-03-30,11.703,11.973,11.703,11.895,72330,0
2010-03-31,11.79,12.137,11.703,11.939,184145,0
2010-04-01,12.041,12.059,11.913,12.059,38737,0
2010-04-05,12.059,12.372,12.059,12.372,79905,0
2010-04-06,12.251,12.512,12.182,12.424,53624,0
2010-04-07,12.449,12.562,12.173,12.468,277855,0
2010-04-08,12.442,12.997,12.327,12.789,76880,0
2010-04-09,12.841,12.917,12.605,12.745,88293,0
2010-04-12,12.684,12.908,12.676,12.889,64247,0
2010-04-13,12.815,13.343,12.815,13.335,45026,0
2010-04-14,13.397,14.15,13.397,14.046,94180,0
2010-04-15,13.984,14.046,13.335,13.984,77451,0
2010-04-16,13.967,14.046,13.708,13.828,88571,0
2010-04-19,13.801,14.01,13.445,13.942,102849,0
2010-04-20,14.046,14.182,13.907,14.02,66185,0
2010-04-21,14.046,14.61,13.925,14.372,183690,0
2010-04-22,14.097,14.729,13.993,14.217,180040,0
2010-04-23,14.258,14.607,13.865,13.901,283234,0
2010-04-26,14.02,14.826,14.02,14.721,244704,0
2010-04-27,14.729,14.834,14.426,14.523,228560,0
2010-04-28,14.637,14.816,14.39,14.523,106583,0
2010-04-29,14.721,14.79,14.453,14.765,127920,0
2010-04-30,14.809,14.809,13.907,13.993,174588,0
2010-05-03,14.054,14.712,14.001,14.685,89401,0
2010-05-04,14.39,14.39,14.001,14.28,196959,0
2010-05-05,14.217,14.469,13.898,13.96,199822,0
2010-05-06,13.801,14.523,13.014,13.801,350033,0
2010-05-07,13.663,13.752,12.596,12.935,215846,0
2010-05-10,13.726,13.993,13.421,13.871,146590,0
2010-05-11,13.698,14.307,13.256,13.776,137474,0
2010-05-12,13.784,14.372,13.708,14.28,122939,0
2010-05-13,14.262,14.38,13.655,13.993,109531,0
2010-05-14,13.871,13.871,13.412,13.784,120090,0
2010-05-17,13.871,14.088,13.318,13.578,143248,0
2010-05-18,13.809,13.984,12.944,13.04,145718,0
2010-05-19,13.023,13.23,12.354,12.476,220619,0
2010-05-20,12.345,12.486,11.878,12.094,258055,0
2010-05-21,11.818,12.728,11.818,12.433,187957,0
2010-05-24,12.407,12.459,12.13,12.258,151073,0
2010-05-25,11.851,12.209,11.851,12.113,204312,0
2010-05-26,12.19,12.442,11.79,11.842,127843,0
2010-05-27,12.226,12.529,11.989,12.476,118477,0
2010-05-28,12.449,12.521,11.965,12.146,138282,0
2010-06-01,12.006,12.372,11.842,11.842,248620,0
2010-06-02,11.989,12.399,11.887,12.284,154029,0
2010-06-03,12.284,12.521,12.086,12.433,90146,0
2010-06-04,12.006,12.266,11.47,11.513,123197,0
2010-06-07,11.653,11.774,11.289,11.298,136151,0
2010-06-08,11.4,11.497,10.985,11.253,97152,0
2010-06-09,11.428,11.61,10.89,11.113,133476,0
2010-06-10,11.367,11.592,11.271,11.566,84520,0
2010-06-11,11.418,11.895,11.418,11.712,86439,0
2010-06-14,11.878,12.209,11.575,11.636,103711,0
2010-06-15,11.719,12.164,11.522,12.13,98641,0
2010-06-16,12.016,12.284,11.835,11.981,99114,0
2010-06-17,12.13,12.234,11.827,12.173,55327,0
2010-06-18,12.266,12.512,12.033,12.199,141526,0
2010-06-21,12.399,12.521,11.522,11.628,113360,0
2010-06-22,11.661,11.989,11.428,11.443,84409,0
2010-06-23,11.383,11.835,11.383,11.719,87476,0
2010-06-24,11.619,11.695,11.289,11.322,62241,0
2010-06-25,11.428,11.79,11.219,11.765,427590,0
2010-06-28,11.661,11.747,11.367,11.566,60514,0
2010-06-29,11.28,11.298,10.716,10.862,76555,0
2010-06-30,10.827,11.003,10.487,10.519,99180,0
2010-07-01,10.506,10.622,10.118,10.422,60598,0
2010-07-02,10.491,10.491,10.212,10.283,67947,0
2010-07-06,10.473,10.786,10.108,10.265,105686,0
2010-07-07,10.309,10.733,10.203,10.725,107045,0
2010-07-08,10.872,11.072,10.56,10.751,119105,0
2010-07-09,10.69,10.957,10.612,10.932,74568,0
2010-07-12,10.854,10.949,10.524,10.671,63502,0
2010-07-13,10.908,11.712,10.862,11.636,103369,0
2010-07-14,11.61,11.756,11.139,11.306,74008,0
2010-07-15,11.358,11.376,10.733,10.932,79396,0
2010-07-16,10.792,11.012,10.506,10.699,115204,0
2010-07-19,10.716,11.098,10.681,11.098,51097,0
2010-07-20,10.89,11.358,10.89,11.34,100460,0
2010-07-21,11.409,11.548,10.976,11.012,93037,0
2010-07-22,11.687,13.058,11.513,13.04,276669,0
2010-07-23,12.997,13.256,12.579,13.136,233934,0
2010-07-26,13.118,13.212,12.745,12.997,172267,0
2010-07-27,13.186,13.534,12.962,13.099,130751,0
2010-07-28,13.014,13.388,12.926,13.3,198075,0
2010-07-29,13.421,13.759,12.979,13.479,172201,0
2010-07-30,13.23,13.698,13.169,13.594,183026,0
2010-08-02,13.855,13.871,13.445,13.463,171505,0
2010-08-03,13.397,13.525,12.926,13.099,98233,0
2010-08-04,13.161,13.388,12.962,13.352,73827,0
2010-08-05,13.248,13.281,12.935,12.935,71735,0
2010-08-06,12.815,12.815,12.103,12.266,142513,0
2010-08-09,12.424,12.737,12.122,12.676,111005,0
2010-08-10,12.442,12.486,11.878,11.887,62869,0
2010-08-11,11.557,11.619,10.967,11.029,143401,0
2010-08-12,10.751,10.89,10.639,10.778,82770,0
2010-08-13,10.69,10.69,10.014,10.188,161310,0
2010-08-16,10.067,10.604,10.067,10.473,68687,0
2010-08-17,10.595,10.838,10.429,10.447,74777,0
2010-08-18,10.405,10.612,10.334,10.447,48657,0
2010-08-19,10.413,10.533,10.23,10.387,134545,0
2010-08-20,10.291,10.671,10.248,10.447,121532,0
2010-08-23,10.569,10.569,10.203,10.221,73209,0
2010-08-24,10.05,10.36,9.916,10.023,83534,0
2010-08-25,9.971,10.405,9.893,10.396,89143,0
2010-08-26,10.422,10.473,9.952,9.997,45206,0
2010-08-27,10.108,10.515,9.789,10.473,61126,0
2010-08-30,10.378,10.542,9.997,10.041,122893,0
2010-08-31,9.993,10.175,9.921,9.948,87648,0
2010-09-01,10.125,10.482,10.041,10.429,117134,0
2010-09-02,10.456,10.482,10.125,10.334,45205,0
2010-09-03,10.482,10.802,10.387,10.768,65115,0
2010-09-07,10.725,10.862,9.832,9.893,76701,0
2010-09-08,9.9,10.041,9.676,9.762,59860,0
2010-09-09,9.952,10.075,9.849,10.05,60153,0
2010-09-10,10.05,10.265,9.693,9.885,73745,0
2010-09-13,9.987,10.36,9.971,10.283,86272,0
2010-09-14,10.274,10.405,10.059,10.238,67467,0
2010-09-15,10.032,10.491,10.032,10.422,45916,0
2010-09-16,10.506,10.915,10.422,10.699,82787,0
2010-09-17,10.854,10.994,10.465,10.838,125331,0
2010-09-20,10.838,11.531,10.733,11.479,93572,0
2010-09-21,11.428,11.575,11.149,11.245,63099,0
2010-09-22,11.149,11.262,10.515,10.699,87715,0
2010-09-23,10.56,11.072,10.533,10.542,68295,0
2010-09-24,10.768,11.201,10.768,11.167,58570,0
2010-09-27,11.201,11.201,10.542,10.69,125971,0
2010-09-28,10.759,10.862,10.283,10.639,133337,0
2010-09-29,10.569,10.985,10.56,10.915,83791,0
2010-09-30,11.037,11.114,10.68,10.915,78546,0
2010-10-01,11.054,11.158,10.862,11.072,62151,0
2010-10-04,10.994,11.09,10.587,10.639,67099,0
2010-10-05,10.828,11.488,10.751,11.436,93530,0
2010-10-06,11.436,11.436,10.949,11.13,46869,0
2010-10-07,11.271,11.271,11.003,11.113,66691,0
2010-10-08,10.881,11.09,10.778,11.012,82267,0
2010-10-11,10.957,11.13,10.854,10.967,39938,0
2010-10-12,10.89,11.106,10.725,11.036,35933,0
2010-10-13,11.081,11.703,11.036,11.61,78134,0
2010-10-14,11.653,11.8,11.298,11.765,61051,0
2010-10-15,11.948,12.113,11.636,11.728,100473,0
2010-10-18,11.782,12.059,11.712,12.041,37479,0
2010-10-19,11.765,12.094,11.712,11.835,73005,0
2010-10-20,11.965,12.13,11.592,11.636,110903,0
2010-10-21,12.544,12.562,11.391,11.948,190198,0
2010-10-22,11.989,12.345,11.79,12.113,69860,0
2010-10-25,12.276,12.562,11.956,12.016,115486,0
2010-10-26,11.895,12.086,11.79,11.939,72141,0
2010-10-27,11.87,12.137,11.747,12.103,68501,0
2010-10-28,12.164,12.701,11.989,12.521,172215,0
2010-10-29,12.495,12.599,12.362,12.443,74012,0
2010-11-01,12.529,12.587,11.851,12.067,91314,0
2010-11-02,12.289,12.351,11.838,12.351,80920,0
2010-11-03,12.372,12.632,12.086,12.623,75920,0
2010-11-04,12.917,13.265,12.676,13.256,113391,0
2010-11-05,13.212,13.265,12.935,13.23,70040,0
2010-11-08,13.221,13.553,13.082,13.421,75041,0
2010-11-09,13.397,13.489,13.091,13.152,70773,0
2010-11-10,13.204,13.378,12.889,13.361,95752,0
2010-11-11,13.118,13.378,12.78,13.04,52762,0
2010-11-12,12.857,13.127,12.226,12.407,87294,0
2010-11-15,12.442,12.753,12.137,12.363,93265,0
2010-11-16,12.19,12.319,11.904,12.006,71413,0
2010-11-17,11.989,12.13,11.79,11.931,77589,0
2010-11-18,12.122,12.424,11.923,12.086,82467,0
2010-11-19,12.033,12.399,11.923,12.345,66330,0
2010-11-22,12.251,12.737,12.251,12.693,50881,0
2010-11-23,12.503,12.745,12.258,12.587,90941,0
2010-11-24,12.719,12.962,12.614,12.908,78834,0
2010-11-26,12.807,12.953,12.78,12.881,12214,0
2010-11-29,12.815,12.899,12.512,12.849,58171,0
2010-11-30,12.621,12.708,12.333,12.552,126962,0
2010-12-01,12.832,13.073,12.753,12.815,131648,0
2010-12-02,13.186,13.186,12.719,12.97,66570,0
2010-12-03,12.908,13.195,12.789,13.145,65627,0
2010-12-06,13.065,13.221,12.815,12.849,83206,0
2010-12-07,13.031,13.309,12.908,13.239,219947,0
2010-12-08,13.318,13.431,13.109,13.326,94998,0
2010-12-09,13.412,13.439,13.221,13.404,79440,0
2010-12-10,13.397,13.544,13.248,13.525,78788,0
2010-12-13,13.534,13.863,13.404,13.708,166723,0
2010-12-14,13.818,13.984,13.717,13.898,137664,0
2010-12-15,13.934,14.046,13.828,13.975,129889,0
2010-12-16,13.964,14.128,13.761,14.119,76581,0
2010-12-17,14.036,14.054,13.455,13.784,112893,0
2010-12-20,13.768,14.088,13.708,13.759,123620,0
2010-12-21,13.871,14.097,13.587,14.001,50430,0
2010-12-22,14.028,14.028,13.455,13.612,57185,0
2010-12-23,13.603,13.934,13.431,13.855,70373,0
2010-12-27,13.784,13.96,13.594,13.837,35353,0
2010-12-28,13.516,14.637,13.516,14.324,304072,0
2010-12-29,14.456,14.913,14.402,14.788,214022,0
2010-12-30,14.833,15.041,14.537,14.577,153342,0
2010-12-31,14.624,14.772,14.372,14.372,66375,0
2011-01-03,14.539,14.896,14.505,14.712,114729,0
2011-01-04,14.809,14.809,14.054,14.209,124793,0
2011-01-05,14.199,14.539,14.054,14.469,145799,0
2011-01-06,14.426,14.532,14.141,14.262,68154,0
